> epoch: 3, (batch_index/batches_per_epoch): 19/39, d1=0.082, d2=0.010 g=5.129
> epoch: 3, (batch_index/batches_per_epoch): 20/39, d1=0.078, d2=0.020 g=5.171
> epoch: 3, (batch_index/batches_per_epoch): 21/39, d1=0.077, d2=0.016 g=5.348
> epoch: 3, (batch_index/batches_per_epoch): 22/39, d1=0.051, d2=0.013 g=5.331
> epoch: 3, (batch_index/batches_per_epoch): 23/39, d1=0.042, d2=0.008 g=5.542
> epoch: 3, (batch_index/batches_per_epoch): 24/39, d1=0.036, d2=0.007 g=5.417
> epoch: 3, (batch_index/batches_per_epoch): 25/39, d1=0.041, d2=0.011 g=5.399
> epoch: 3, (batch_index/batches_per_epoch): 26/39, d1=0.042, d2=0.009 g=5.438
> epoch: 3, (batch_index/batches_per_epoch): 27/39, d1=0.037, d2=0.013 g=5.486
> epoch: 3, (batch_index/batches_per_epoch): 28/39, d1=0.022, d2=0.008 g=5.591
> epoch: 3, (batch_index/batches_per_epoch): 29/39, d1=0.022, d2=0.010 g=5.743
> epoch: 3, (batch_index/batches_per_epoch): 30/39, d1=0.036, d2=0.014 g=5.396
> epoch: 3, (batch_index/batches_per_epoch): 31/39, d1=0.035, d2=0.035 g=5.123
> epoch: 3, (batch_index/batches_per_epoch): 32/39, d1=0.032, d2=0.020 g=5.100
> epoch: 3, (batch_index/batches_per_epoch): 33/39, d1=0.023, d2=0.017 g=4.895
> epoch: 3, (batch_index/batches_per_epoch): 34/39, d1=0.074, d2=0.169 g=4.946
> epoch: 3, (batch_index/batches_per_epoch): 35/39, d1=0.099, d2=0.072 g=4.701
> epoch: 3, (batch_index/batches_per_epoch): 36/39, d1=0.176, d2=0.012 g=5.236
> epoch: 3, (batch_index/batches_per_epoch): 37/39, d1=0.227, d2=0.015 g=4.521
> epoch: 3, (batch_index/batches_per_epoch): 38/39, d1=0.140, d2=0.030 g=4.064
> epoch: 4, (batch_index/batches_per_epoch): 0/39, d1=0.097, d2=0.032 g=4.066
> epoch: 4, (batch_index/batches_per_epoch): 1/39, d1=0.087, d2=0.032 g=4.215
> epoch: 4, (batch_index/batches_per_epoch): 2/39, d1=0.094, d2=0.024 g=4.206
> epoch: 4, (batch_index/batches_per_epoch): 3/39, d1=0.036, d2=0.022 g=4.599
> epoch: 4, (batch_index/batches_per_epoch): 4/39, d1=0.076, d2=0.017 g=4.694
> epoch: 4, (batch_index/batches_per_epoch): 5/39, d1=0.067, d2=0.016 g=4.638
> epoch: 4, (batch_index/batches_per_epoch): 6/39, d1=0.057, d2=0.016 g=4.666
> epoch: 4, (batch_index/batches_per_epoch): 7/39, d1=0.032, d2=0.019 g=4.886
> epoch: 4, (batch_index/batches_per_epoch): 8/39, d1=0.035, d2=0.010 g=4.982
> epoch: 4, (batch_index/batches_per_epoch): 9/39, d1=0.018, d2=0.013 g=4.956
> epoch: 4, (batch_index/batches_per_epoch): 10/39, d1=0.030, d2=0.016 g=4.907
> epoch: 4, (batch_index/batches_per_epoch): 11/39, d1=0.044, d2=0.037 g=3.989
